,_record_id,_title,_server_updated_at,_updated_by,_geometry,_latitude,_longitude,282_payment_method_that_purchase,283_fulfill_needs,300_did_not_find,237_distance_household_interviewee,299_means_transportation_consumer,238_frequency_buying_store,284_additional_products_store,301_electricity_bill,305_electricity_bill_store,302_water_bill,306_water_bill_store,303_gas_bill,307_gas_bill_store,286_topups,308_topups_in_store,287_wire_transfers,309_wiretransfers_in_store,320_other_services_in_store,304_additional_services_store,81_number_online_purchases_month,288_number_app_purchases_month,289_number_whatsapp_purchases_month,83_willingness_ultrafast_delivery,84_willingness_sameday_delivery,241_age_of_the_interviewee,240_gender_interviewee,indicate_the_type_of_store,name_of_the_store,_latitude,_longitude,238_frequency_buying_store,81_number_online_purchases_month,288_number_app_purchases_month,289_number_whatsapp_purchases_month,83_willingness_ultrafast_delivery,84_willingness_sameday_delivery,241_age_of_the_interviewee
186,eb6ffbb5-51e1-4937-9e05-c877b935b4f4,"November 16, 2022",2022-11-16 18:09:57 UTC,Danna María Mosqueda Hernández,SRID=4326;POINT(-98.2613211126 19.0197195579),19.0197195579,-98.2613211126,Efectivo,yes,encontro todo,4 a 6 cuadras,Automóvil,3,ninguno,"CFE,Tienda de conveniencia (e.g. OXXO)",no,"Sistema de agua,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),no,yes,Más alimentos ,3,5,4,60,85,42,Male,Micro-restaurant (aka. fondita),Ta-Cab,19.0197195579,-98.2613211126,3,3,5,4,60,85,42
187,c4b5eaa9-aa20-4088-9461-408808db6c37,"November 16, 2022",2022-11-16 18:05:12 UTC,Danna María Mosqueda Hernández,SRID=4326;POINT(-98.2613569843 19.0195014333),19.0195014333,-98.2613569843,Efectivo,yes,encontro todo,0 a 3 cuadras,A pie,2,ninguno,"CFE,Tienda de conveniencia (e.g. OXXO)",yes,Sistema de agua,yes,Proveedor de gas,yes,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,Pago con tarjeta,1,2,4,30,80,50,Female,Grocery store (aka. nanostore),La croketa,19.0195014333,-98.2613569843,2,1,2,4,30,80,50
188,7e3e1b9b-cb1a-430a-b7c9-bdeee08b269d,"November 16, 2022",2022-11-16 17:18:05 UTC,Ulises Núñez Bautista,SRID=4326;POINT(-98.2340587584 19.0530716631),19.0530716631,-98.2340587584,Efectivo,yes,encontro todo,0 a 3 cuadras,Automóvil,3,ninguno,Supermercado,no,Supermercado,no,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO)",no,Tienda de conveniencia (e.g. OXXO),no,no,Pago con tarjeta,0,0,1,100,500,38,Male,Grocery store (aka. nanostore),La piccolina,19.0530716631,-98.2340587584,3,0,0,1,100,500,38
189,bdf050f2-3a95-4209-beae-a762fc286a9a,"November 16, 2022",2022-11-16 17:13:46 UTC,Ulises Núñez Bautista,SRID=4326;POINT(-98.2341073981 19.0530536501),19.0530536501,-98.2341073981,Tarjeta de débito y/o crédito,yes,encontro todo,más de 10 cuadras,Automóvil,2,ninguno,Tienda de conveniencia (e.g. OXXO),no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,"Banco,Tienda de conveniencia (e.g. OXXO)",no,yes,Venta de acompañamientos para la comida ,1,2,1,60,100,48,Female,Grocery store (aka. nanostore),La piccolina,19.0530536501,-98.2341073981,2,1,2,1,60,100,48
190,54b76465-64fb-46ba-87e3-407a8b08e608,"November 16, 2022",2022-11-16 17:10:39 UTC,Ulises Núñez Bautista,SRID=4326;POINT(-98.2367615314 19.051727293),19.051727293,-98.2367615314,Tarjeta de débito y/o crédito,yes,encontro todo,7 a 10 cuadras,Automóvil,1,ninguno,Banco,no,Sistema de agua,no,Proveedor de gas,no,Plan ,no,Banco,no,no,Pago con tarjeta,1,6,0,60,150,42,Female,Grocery store (aka. nanostore),Dansk ,19.051727293,-98.2367615314,1,1,6,0,60,150,42
191,0e5d8788-341d-4c6d-b060-e947efc647a9,"November 16, 2022",2022-11-16 17:09:11 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2315076139 19.0611642139),19.0611642139,-98.2315076139,Efectivo,yes,encontro todo,0 a 3 cuadras,A pie,1,ninguno,Supermercado,no,Supermercado,no,Proveedor de gas,no,No lo hago,no,Banco,no,no,Pago con tarjeta,2,5,1,0,0,30,Female,Grocery store (aka. nanostore),Súper Nietos,19.0611642139,-98.2315076139,1,2,5,1,0,0,30
192,b43eea54-fa95-4a56-b20c-7ef749f800d6,"November 16, 2022",2022-11-16 17:09:10 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2294885566 19.0588042261),19.0588042261,-98.2294885566,Efectivo,yes,encontro todo,0 a 3 cuadras,A pie,2,ninguno,Tienda de conveniencia (e.g. OXXO),no,Sistema de agua,no,Proveedor de gas,no,Tiendita,no,Tienda de conveniencia (e.g. OXXO),no,no,Pago con tarjeta,3,0,0,0,0,25,Male,Grocery store (aka. nanostore),Miscelánea Don Carlos,19.0588042261,-98.2294885566,2,3,0,0,0,0,25
193,10f48eca-0a44-4ccb-ae23-44de005c2b8b,"November 16, 2022",2022-11-16 17:09:09 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2243710289 19.0589694699),19.0589694699,-98.2243710289,Efectivo,no,Bolsa de color en específico ,4 a 6 cuadras,Motocicleta,1,ninguno,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,Supermercado,no,No lo hago,no,no,Pago con tarjeta,0,2,2,0,0,35,Female,Grocery store (aka. nanostore),Mandy Bags,19.0589694699,-98.2243710289,1,0,2,2,0,0,35
194,fde19dc8-4fb9-4f80-abe5-f29ac51563b6,"November 16, 2022",2022-11-16 17:09:09 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2251326074 19.0592107861),19.0592107861,-98.2251326074,Efectivo,yes,encontro todo,4 a 6 cuadras,A pie,1,ninguno,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,Pago con tarjeta,0,0,0,0,0,40,Male,Micro-restaurant (aka. fondita),"Tacos de Bistec, gorditas y quesadillas",19.0592107861,-98.2251326074,1,0,0,0,0,0,40
195,d62d2605-1d6b-4957-856c-32432087ee93,"November 16, 2022",2022-11-16 17:09:08 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2259444741 19.0592002586),19.0592002586,-98.2259444741,Efectivo,yes,encontro todo,4 a 6 cuadras,A pie,1,ninguno,CFE,no,Supermercado,no,Proveedor de gas,no,Supermercado,no,Banco,no,no,Pago con tarjeta,0,4,2,0,0,25,Female,Micro-restaurant (aka. fondita),Tortas las picositas,19.0592002586,-98.2259444741,1,0,4,2,0,0,25
196,6279fd1a-60f8-4b93-a3a1-4f37c5177c0a,"November 16, 2022",2022-11-16 17:09:08 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2258467287 19.0598418171),19.0598418171,-98.2258467287,Efectivo,no,Shampoo,más de 10 cuadras,Transporte público,1,ninguno,CFE,no,Sistema de agua,no,Proveedor de gas,no,No lo hago,no,No lo hago,no,no,Pago con tarjeta,4,2,0,0,50,35,Female,Dairy products,distribuidoraluva,19.0598418171,-98.2258467287,1,4,2,0,0,50,35
197,0d230585-b8df-45b9-bac3-2477457f7ead,"November 16, 2022",2022-11-16 17:09:07 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2265581061 19.0600975557),19.0600975557,-98.2265581061,Tarjeta de débito y/o crédito,yes,encontro todo,más de 10 cuadras,Transporte público,1,ninguno,Supermercado,no,Supermercado,no,No lo hago,no,No lo hago,no,Banco,no,no,Pago con tarjeta,2,0,0,0,0,40,Male,Grocery store (aka. nanostore),Grupo Protecxa,19.0600975557,-98.2265581061,1,2,0,0,0,0,40
198,8a17f9b7-7d8f-444c-96e5-ffa2ab7c73ee,"November 16, 2022",2022-11-16 17:09:07 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.2279686616 19.0597363967),19.0597363967,-98.2279686616,Efectivo,yes,encontro todo,7 a 10 cuadras,Automóvil,1,ninguno,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,Pago con tarjeta,1,0,0,0,0,50,Male,Cafeteria,Estación 88,19.0597363967,-98.2279686616,1,1,0,0,0,0,50
199,45b5be46-f935-4659-bdf8-b7e4d3d6ee35,"November 16, 2022",2022-11-16 17:09:06 UTC,Jorge Alberto Ostorga Flores,SRID=4326;POINT(-98.230163399 19.0580187139),19.0580187139,-98.230163399,Tarjeta de débito y/o crédito,yes,encontro todo,más de 10 cuadras,Automóvil,1,ninguno,CFE,no,Sistema de agua,no,Proveedor de gas,no,No lo hago,no,Banco,no,no,Pago con tarjeta,3,7,0,0,0,35,Female,Micro-restaurant (aka. fondita),Marea y Carbón ,19.0580187139,-98.230163399,1,3,7,0,0,0,35
200,ecd5f585-60a9-4ce7-84b9-9321c398806a,"November 16, 2022",2022-11-16 16:35:32 UTC,Ulises Núñez Bautista,SRID=4326;POINT(-98.2368725267 19.0518880463),19.0518880463,-98.2368725267,Efectivo,yes,encontro todo,4 a 6 cuadras,Automóvil,3,ninguno,Supermercado,yes,Banco,yes,Proveedor de gas,no,"Banco,Tienda de conveniencia (e.g. OXXO)",yes,Banco,no,no,Pago con tarjeta,6,7,1,50,85,36,Female,Grocery store (aka. nanostore),Miscelánea CHUY,19.0518880463,-98.2368725267,3,6,7,1,50,85,36
201,27887cf8-0ef2-46af-87bb-e8d6050b12a2,"November 16, 2022",2022-11-16 16:31:59 UTC,Ulises Núñez Bautista,SRID=4326;POINT(-98.2369692678 19.0517707873),19.0517707873,-98.2369692678,Efectivo,yes,encontro todo,0 a 3 cuadras,A pie,5,ninguno,Tienda de conveniencia (e.g. OXXO),yes,Sistema de agua,yes,Proveedor de gas,no,Tiendita,no,Tienda de conveniencia (e.g. OXXO),no,no,Pago con tarjeta,4,2,1,50,100,29,Male,Grocery store (aka. nanostore),Miscelánea CHUY,19.0517707873,-98.2369692678,5,4,2,1,50,100,29
202,08c60122-76eb-499d-89ff-aadc5b8dfecd,"November 16, 2022",2022-11-16 16:17:43 UTC,Ulises Núñez Bautista,SRID=4326;POINT(-98.2376726763 19.0522987926),19.0522987926,-98.2376726763,Efectivo,yes,encontro todo,0 a 3 cuadras,A pie,2,ninguno,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,no,Pago con tarjeta,3,1,1,40,90,42,Female,Grocery store (aka. nanostore),Papeles Los Gatos,19.0522987926,-98.2376726763,2,3,1,1,40,90,42
203,c71a8091-72fb-4797-984a-d8007d7c529d,"November 16, 2022",2022-11-16 15:57:24 UTC,Ulises Núñez Bautista,SRID=4326;POINT(-98.2364085976 19.058447838),19.058447838,-98.2364085976,Efectivo,yes,encontro todo,4 a 6 cuadras,A pie,3,ninguno,Tienda de conveniencia (e.g. OXXO),yes,Banco,yes,Proveedor de gas,no,Tiendita,no,Banco,no,no,Pago con tarjeta,3,5,1,90,100,45,Male,Grocery store (aka. nanostore),San Martín 2,19.058447838,-98.2364085976,3,3,5,1,90,100,45
204,723eca04-b516-46cb-8f3f-3db22bbdf10c,"November 16, 2022",2022-11-16 15:52:02 UTC,Ulises Núñez Bautista,SRID=4326;POINT(-98.2364502194 19.0583650903),19.0583650903,-98.2364502194,Efectivo,yes,encontro todo,0 a 3 cuadras,A pie,4,ninguno,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),no,Proveedor de gas,no,Tiendita,no,Tienda de conveniencia (e.g. OXXO),no,no,Pago con tarjeta,2,3,0,45,60,26,Male,Grocery store (aka. nanostore),San Martín 2,19.0583650903,-98.2364502194,4,2,3,0,45,60,26
205,fe6aba95-0919-46b0-8d41-2afc1c1766d3,"November 15, 2022",2022-11-16 15:24:14 UTC,Sandra Carreón,SRID=4326;POINT(-98.202268593 19.0453481001),19.0453481001,-98.202268593,Efectivo,yes,encontro todo,más de 10 cuadras,A pie,1,ninguno,No lo hago,no,"No lo hago,Sistema de agua",no,Proveedor de gas,no,"Tienda de conveniencia (e.g. OXXO),Tiendita",no,"Banco,Tienda de conveniencia (e.g. OXXO)",no,yes,Recargas,2,0,0,100,250,19,Female,Grocery store (aka. nanostore),Ranita “V”,19.0453481001,-98.202268593,1,2,0,0,100,250,19
206,e8abe7d1-ab11-4e0e-b86e-d9f259d8954b,"November 15, 2022",2022-11-16 15:24:13 UTC,Sandra Carreón,SRID=4326;POINT(-98.2044800972 19.0453973222),19.0453973222,-98.2044800972,Efectivo,yes,encontro todo,7 a 10 cuadras,A pie,4,ninguno,No lo hago,no,Sistema de agua,yes,Proveedor de gas,yes,No lo hago,no,Banco,no,yes,Recargas ,5,3,0,30,100,21,Female,Micro-restaurant (aka. fondita),Sin nombre ,19.0453973222,-98.2044800972,4,5,3,0,30,100,21
207,07bbdf33-3900-4a92-8400-aa3696a41864,"November 10, 2022",2022-11-16 15:24:12 UTC,Edward González,SRID=4326;POINT(-98.204721637 19.047547569),19.047547569,-98.204721637,Efectivo,yes,encontro todo,más de 10 cuadras,A pie,1,ninguno,CFE,no,Sistema de agua,no,Proveedor de gas,no,"Tienda de conveniencia (e.g. OXXO),Tiendita",no,Banco,no,no,Pago con tarjeta,2,0,0,20,100,19,Female,Grocery store (aka. nanostore),Mini Súper Ohana,19.047547569,-98.204721637,1,2,0,0,20,100,19
208,656a000f-7b0c-4127-bac5-09f0d52132b3,"November 15, 2022",2022-11-16 04:45:19 UTC,José Varela,SRID=4326;POINT(-98.3095617 19.06475),19.06475,-98.3095617,Efectivo,yes,encontro todo,7 a 10 cuadras,Bicicleta,3,ninguno,"CFE,Tienda de conveniencia (e.g. OXXO)",yes,Sistema de agua,no,Proveedor de gas,no,"Fonda,Supermercado,Tienda de conveniencia (e.g. OXXO),Tiendita",no,"Banco,Tienda de conveniencia (e.g. OXXO)",yes,no,Pago con tarjeta,0,1,0,100,120,32,Male,Produce (fruits & vegetables),Lacteos Bortolotti,19.06475,-98.3095617,3,0,1,0,100,120,32
209,b2e4325f-9687-4968-8083-dea664120b07,"November 15, 2022",2022-11-16 04:45:18 UTC,José Varela,SRID=4326;POINT(-98.3087967 19.06553),19.06553,-98.3087967,Efectivo,yes,encontro todo,más de 10 cuadras,A pie,3,ninguno,Tienda de conveniencia (e.g. OXXO),yes,Sistema de agua,yes,Proveedor de gas,no,Tiendita,no,Banco,yes,no,Pago con tarjeta,0,0,5,50,100,25,Male,Grocery store (aka. nanostore),Los sobrinos,19.06553,-98.3087967,3,0,0,5,50,100,25
210,a065d0b8-b218-40a1-b348-bd6bf961eccb,"November 15, 2022",2022-11-16 04:45:18 UTC,José Varela,SRID=4326;POINT(-98.3099367 19.0632067),19.0632067,-98.3099367,Efectivo,yes,encontro todo,más de 10 cuadras,A pie,3,ninguno,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,Tienda de conveniencia (e.g. OXXO),yes,no,Pago con tarjeta,0,0,0,50,150,65,Female,Micro-restaurant (aka. fondita),Tienda Carolina,19.0632067,-98.3099367,3,0,0,0,50,150,65
211,687dfaf4-a808-40fc-99b3-0d507be3998e,"November 15, 2022",2022-11-16 04:45:17 UTC,José Varela,SRID=4326;POINT(-98.3097183 19.06298),19.06298,-98.3097183,Efectivo,yes,encontro todo,7 a 10 cuadras,A pie,1,ninguno,CFE,yes,Sistema de agua,yes,Proveedor de gas,no,"Tienda de conveniencia (e.g. OXXO),Tiendita",no,"Banco,Tienda de conveniencia (e.g. OXXO)",yes,yes,Servicios de paga,2,2,0,180,200,21,Female,Grocery store (aka. nanostore),Todo para sus micheladas,19.06298,-98.3097183,1,2,2,0,180,200,21
212,f6e3bb08-e010-45a2-9fe3-4dd25d91c50d,"November 3, 2022",2022-11-16 02:55:49 UTC,Erwin Ruiz,SRID=4326;POINT(-98.2260653024 19.0442574659),19.0442574659,-98.2260653024,Efectivo,no,"Comida, torta",más de 10 cuadras,Transporte público,1,ninguno,Tienda de conveniencia (e.g. OXXO),yes,No lo hago,yes,Proveedor de gas,no,Tiendita,no,Tienda de conveniencia (e.g. OXXO),yes,yes,Pago de luz,0,16,0,0,0,48,Female,Grocery store (aka. nanostore),Ultramarinos “Lael”,19.0442574659,-98.2260653024,1,0,16,0,0,0,48
213,77f2f694-7120-43f0-9915-c8ddd30e751c,"November 14, 2022",2022-11-16 02:55:49 UTC,Erwin Ruiz,SRID=4326;POINT(-98.2285478516 19.0435744813),19.0435744813,-98.2285478516,Efectivo,yes,encontro todo,0 a 3 cuadras,A pie,7,ninguno,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,No lo hago,no,no,Pago con tarjeta,0,0,0,0,0,70,Male,Grocery store (aka. nanostore),Miscelánea Rayo,19.0435744813,-98.2285478516,7,0,0,0,0,0,70
214,af0d6d9f-82ea-479a-808b-fef27f8d876a,"November 14, 2022",2022-11-16 02:55:48 UTC,Erwin Ruiz,SRID=4326;POINT(-98.2287601153 19.0434115128),19.0434115128,-98.2287601153,Efectivo,yes,encontro todo,7 a 10 cuadras,Automóvil,2,ninguno,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,Proveedor de gas,no,No lo hago,no,No lo hago,no,no,Pago con tarjeta,1,8,1,20,15,30,Male,Micro-restaurant (aka. fondita),Tortas y Cemitas Karla,19.0434115128,-98.2287601153,2,1,8,1,20,15,30
215,2a7719c2-4020-40b0-846f-c24d7993cf3f,"November 14, 2022",2022-11-16 02:55:48 UTC,Martin Luna,SRID=4326;POINT(-98.2288452 19.04335),19.04335,-98.2288452,Efectivo,yes,encontro todo,4 a 6 cuadras,Automóvil,3,ninguno,No lo hago,no,No lo hago,no,No lo hago,no,Banco,no,No lo hago,no,no,Pago con tarjeta,10,14,3,200,200,24,Female,Butcher shop,Buca,19.04335,-98.2288452,3,10,14,3,200,200,24
216,b1352446-4db9-4e08-995b-76cdb77fe098,"November 14, 2022",2022-11-16 02:55:48 UTC,Martin Luna,SRID=4326;POINT(-98.2292037 19.0437404),19.0437404,-98.2292037,Efectivo,yes,encontro todo,0 a 3 cuadras,A pie,1,ninguno,"CFE,Tienda de conveniencia (e.g. OXXO)",no,Sistema de agua,no,Proveedor de gas,no,No lo hago,no,No lo hago,no,no,Pago con tarjeta,0,1,1,25,25,18,Male,Produce (fruits & vegetables),Frutas y vegetales: Naty,19.0437404,-98.2292037,1,0,1,1,25,25,18
217,adcbe234-ed83-4b76-8add-1a2b12611401,"November 14, 2022",2022-11-16 02:55:47 UTC,Martin Luna,SRID=4326;POINT(-98.2303678 19.0431554),19.0431554,-98.2303678,Efectivo,yes,encontro todo,0 a 3 cuadras,A pie,3,ninguno,CFE,yes,No lo hago,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,No lo hago,no,no,Pago con tarjeta,2,6,4,100,300,27,Male,Micro-restaurant (aka. fondita),Tacos tipo hidalgo ,19.0431554,-98.2303678,3,2,6,4,100,300,27
218,52d17ba1-f3a3-4213-82f4-c972240d094e,"November 14, 2022",2022-11-16 02:55:47 UTC,Martin Luna,SRID=4326;POINT(-98.2304816 19.0432183),19.0432183,-98.2304816,Efectivo,yes,encontro todo,7 a 10 cuadras,Transporte público,2,ninguno,"Banco,CFE,Supermercado,Tienda de conveniencia (e.g. OXXO)",no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,Banco,no,no,Pago con tarjeta,0,0,0,20,50,59,Male,Micro-restaurant (aka. fondita),Jugos y cócteles Nico,19.0432183,-98.2304816,2,0,0,0,20,50,59
219,8314f793-aa23-4241-9cdb-3a616b9bcf68,"November 14, 2022",2022-11-16 02:55:46 UTC,Erwin Ruiz,SRID=4326;POINT(-98.2290624576 19.0436860805),19.0436860805,-98.2290624576,Efectivo,yes,encontro todo,0 a 3 cuadras,A pie,2,ninguno,CFE,no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,"Banco,Tienda de conveniencia (e.g. OXXO)",yes,no,Pago con tarjeta,2,4,1,25,25,40,Female,Micro-restaurant (aka. fondita),Lulú ,19.0436860805,-98.2290624576,2,2,4,1,25,25,40
220,703c5112-02cf-44aa-9272-108462147c0f,"November 14, 2022",2022-11-16 02:55:46 UTC,Martin Luna,SRID=4326;POINT(-98.2306296 19.0431931),19.0431931,-98.2306296,Efectivo,yes,encontro todo,0 a 3 cuadras,Automóvil,4,ninguno,"CFE,Tienda de conveniencia (e.g. OXXO)",no,Sistema de agua,no,Proveedor de gas,no,"Banco,Tienda de conveniencia (e.g. OXXO)",no,No lo hago,no,no,Pago con tarjeta,10,5,1,100,200,37,Male,Micro-restaurant (aka. fondita),Sin nombre,19.0431931,-98.2306296,4,10,5,1,100,200,37
221,ec219351-65ae-4b14-a396-b6bfdd2407d8,"November 14, 2022",2022-11-16 02:55:46 UTC,Erwin Ruiz,SRID=4326;POINT(-98.2303334769 19.043269953),19.043269953,-98.2303334769,Efectivo,no,Tacos de lengua hoy,4 a 6 cuadras,A pie,1,ninguno,CFE,no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,"Banco,Tienda de conveniencia (e.g. OXXO)",no,no,Pago con tarjeta,1,6,1,20,0,30,Male,Micro-restaurant (aka. fondita),Carnitas,19.043269953,-98.2303334769,1,1,6,1,20,0,30
222,31ccf483-017a-4b71-b0b1-95d0912997fd,"November 14, 2022",2022-11-16 02:55:46 UTC,Martin Luna,SRID=4326;POINT(-98.2306897 19.04212),19.04212,-98.2306897,Efectivo,yes,encontro todo,7 a 10 cuadras,Automóvil,3,ninguno,"Banco,CFE,Tienda de conveniencia (e.g. OXXO)",no,"Banco,Sistema de agua,Supermercado,Tienda de conveniencia (e.g. OXXO)",no,Proveedor de gas,no,plan telefónico ,no,Banco,no,no,Pago con tarjeta,5,10,3,100,50,45,Male,Micro-restaurant (aka. fondita),El toñito,19.04212,-98.2306897,3,5,10,3,100,50,45
223,14b25603-4dec-438d-8d1c-3e9c6b76914f,"November 14, 2022",2022-11-16 02:55:45 UTC,Erwin Ruiz,SRID=4326;POINT(-98.2308608081 19.0430361001),19.0430361001,-98.2308608081,Efectivo,yes,encontro todo,7 a 10 cuadras,A pie,2,ninguno,No lo hago,no,Sistema de agua,no,Proveedor de gas,no,No lo hago,no,Banco,no,no,Pago con tarjeta,2,4,1,30,20,45,Male,Micro-restaurant (aka. fondita),Saborchef ,19.0430361001,-98.2308608081,2,2,4,1,30,20,45
224,06e65048-fcd2-48c0-a46a-8b267e3ac114,"November 14, 2022",2022-11-16 02:55:45 UTC,Martin Luna,SRID=4326;POINT(-98.2298638299 19.0415468783),19.0415468783,-98.2298638299,Tarjeta de débito y/o crédito,yes,encontro todo,0 a 3 cuadras,Bicicleta,5,ninguno,Tienda de conveniencia (e.g. OXXO),no,Sistema de agua,no,Proveedor de gas,no,Supermercado,no,"Banco,Supermercado,Tienda de conveniencia (e.g. OXXO)",no,no,Pago con tarjeta,0,5,1,100,25,19,Male,Grocery store (aka. nanostore),Sin nombre ,19.0415468783,-98.2298638299,5,0,5,1,100,25,19
225,a6d83b45-ea0c-41a4-b534-4e12b74adc57,"November 14, 2022",2022-11-16 02:55:45 UTC,Erwin Ruiz,SRID=4326;POINT(-98.2310294716 19.0426567364),19.0426567364,-98.2310294716,Efectivo,yes,encontro todo,más de 10 cuadras,A pie,3,ninguno,CFE,no,Sistema de agua,no,Proveedor de gas,no,No lo hago,no,Tienda de conveniencia (e.g. OXXO),no,no,Pago con tarjeta,2,8,3,20,20,40,Male,Micro-restaurant (aka. fondita),-,19.0426567364,-98.2310294716,3,2,8,3,20,20,40
226,30ca06be-7a15-4532-876f-89ec6571a30b,"November 14, 2022",2022-11-16 02:55:45 UTC,Martin Luna,SRID=4326;POINT(-98.2292987 19.0413206),19.0413206,-98.2292987,Efectivo,yes,encontro todo,7 a 10 cuadras,Transporte público,1,ninguno,Tienda de conveniencia (e.g. OXXO),no,Sistema de agua,no,Proveedor de gas,no,"Supermercado,Tienda de conveniencia (e.g. OXXO)",no,No lo hago,no,no,Pago con tarjeta,0,1,0,60,25,25,Male,Micro-restaurant (aka. fondita),Sin nombre,19.0413206,-98.2292987,1,0,1,0,60,25,25
227,b20fc760-0906-4676-9b68-27ca529ba6b9,"November 14, 2022",2022-11-16 02:55:45 UTC,Erwin Ruiz,SRID=4326;POINT(-98.2307311083 19.0420854897),19.0420854897,-98.2307311083,Efectivo,yes,encontro todo,0 a 3 cuadras,A pie,3,ninguno,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,"Banco,Tienda de conveniencia (e.g. OXXO)",no,no,Pago con tarjeta,1,4,0,20,20,35,Female,Micro-restaurant (aka. fondita),-,19.0420854897,-98.2307311083,3,1,4,0,20,20,35
228,f0ef6b87-8cb7-4a32-b25f-f485c15b54c5,"November 14, 2022",2022-11-16 02:55:44 UTC,Martin Luna,SRID=4326;POINT(-98.229244 19.0412647),19.0412647,-98.229244,Efectivo,yes,encontro todo,4 a 6 cuadras,A pie,3,ninguno,Tienda de conveniencia (e.g. OXXO),no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),no,Tienda de conveniencia (e.g. OXXO),no,no,Pago con tarjeta,0,1,1,50,100,37,Male,Micro-restaurant (aka. fondita),Don Alvaro,19.0412647,-98.229244,3,0,1,1,50,100,37
229,074bfeeb-136b-47c3-b83a-0b2f318de4eb,"November 14, 2022",2022-11-16 02:55:44 UTC,Erwin Ruiz,SRID=4326;POINT(-98.2293277854 19.0413707429),19.0413707429,-98.2293277854,Efectivo,yes,encontro todo,7 a 10 cuadras,A pie,4,ninguno,"CFE,Tienda de conveniencia (e.g. OXXO)",no,Sistema de agua,no,Proveedor de gas,no,Tienda de conveniencia (e.g. OXXO),yes,"Banco,Tienda de conveniencia (e.g. OXXO)",no,no,Pago con tarjeta,1,0,0,15,0,45,Male,Micro-restaurant (aka. fondita),Antojitos Dolly Queen,19.0413707429,-98.2293277854,4,1,0,0,15,0,45
230,0be134a4-5496-49e8-b6de-f8758563ecca,"November 14, 2022",2022-11-16 02:55:44 UTC,Martin Luna,SRID=4326;POINT(-98.227348 19.0402043),19.0402043,-98.227348,Efectivo,yes,encontro todo,0 a 3 cuadras,A pie,1,ninguno,Tienda de conveniencia (e.g. OXXO),no,Sistema de agua,no,Proveedor de gas,no,plan telefónico ,no,No lo hago,no,no,Pago con tarjeta,3,5,2,50,25,24,Female,Grocery store (aka. nanostore),Energía Volt ,19.0402043,-98.227348,1,3,5,2,50,25,24
231,60a754b4-7001-4556-874d-35701a6f69ce,"November 11, 2022",2022-11-16 02:55:44 UTC,Martin Luna,SRID=4326;POINT(-98.2195075 19.0451231),19.0451231,-98.2195075,Efectivo,no,Queso y salchicha,4 a 6 cuadras,A pie,7,Más variedad de carne,Tienda de conveniencia (e.g. OXXO),no,Sistema de agua,no,Proveedor de gas,no,plan,no,No lo hago,no,no,Pago con tarjeta,1,7,0,100,100,36,Female,Grocery store (aka. nanostore),Arrioja,19.0451231,-98.2195075,7,1,7,0,100,100,36
